attack_ledger,contexts,create_time,episode_id,first_attack_turn,first_ready_turn,first_shadow_turn,is_first_choice,is_first_offered,log_turns,min_overage,opening_basics,opening_dark_energy,opening_grim_ex,opening_hand,opening_impidimp,opening_morgrem,opening_rare_candy,opp_attacks,opp_bodies_left,opp_damage,opp_deck_left,opp_first_attack_turn,opp_grim_ko,opp_kos,opp_max_attack_damage,opp_mulligans,opp_one_shot_kos,opp_prize_left,opponent_family,opponent_hash,opponent_rating,opponent_submission,our_active_steps,our_attacks,our_bodies_left,our_damage,our_deck_left,our_draws,our_empty_actions,our_grim_ko,our_grim_one_shot,our_hand_left,our_ko_ledger,our_kos,our_max_attack_damage,our_mulligans,our_one_shot_kos,our_prize_left,our_rating,our_small_ko,our_turns,our_zero_damage_attacks,seat,statuses,turns,version,went_first,won
"[{""t"": 3, ""by"": ""opp"", ""atk"": 1072, ""card"": 743, ""dmg"": 140, ""ko"": 1, ""os"": 1}, {""t"": 5, ""by"": ""opp"", ""atk"": 1072, ""card"": 743, ""dmg"": 160, ""ko"": 1, ""os"": 1}, {""t"": 6, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 400, ""ko"": 2, ""os"": 0}, {""t"": 7, ""by"": ""opp"", ""atk"": 1072, ""card"": 743, ""dmg"": 230, ""ko"": 1, ""os"": 0}, {""t"": 8, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 400, ""ko"": 2, ""os"": 0}, {""t"": 9, ""by"": ""opp"", ""atk"": 1072, ""card"": 743, ""dmg"": 270, ""ko"": 0, ""os"": 0}, {""t"": 10, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 390, ""ko"": 2, ""os"": 0}]","{""0"": 31, ""1"": 1, ""2"": 1, ""3"": 1, ""4"": 3, ""5"": 1, ""7"": 13, ""13"": 4, ""15"": 3, ""16"": 4, ""21"": 5, ""22"": 2, ""37"": 1, ""40"": 4, ""43"": 2}",2026-08-12T03:39:37.066066900Z,92188596,6,6,6,,False,10,594.2524510000003,3,0,0,1152|112|647|112|1122|646|1086,1,1,0,4,3,800,20,3,0,3,270,0,2,3,Alakazam,cc38cb450b86770a,766.934,55447816,76,3,4,1190,17,33,0,0,0,12,"[{""t"": 3, ""c"": 646, ""os"": true}, {""t"": 5, ""c"": 646, ""os"": true}, {""t"": 7, ""c"": 112, ""os"": false}]",6,400,0,0,1,889.0988,3,5,0,1,DONE|DONE,10,v19b,False,True
"[{""t"": 2, ""by"": ""opp"", ""atk"": 980, ""card"": 676, ""dmg"": 70, ""ko"": 1, ""os"": 1}, {""t"": 3, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 210, ""ko"": 1, ""os"": 1}, {""t"": 4, ""by"": ""opp"", ""atk"": 982, ""card"": 678, ""dmg"": 130, ""ko"": 0, ""os"": 0}, {""t"": 5, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 210, ""ko"": 1, ""os"": 0}, {""t"": 6, ""by"": ""opp"", ""atk"": 983, ""card"": 678, ""dmg"": 270, ""ko"": 1, ""os"": 0}, {""t"": 7, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 210, ""ko"": 1, ""os"": 0}, {""t"": 9, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 210, ""ko"": 1, ""os"": 1}]","{""0"": 28, ""1"": 1, ""2"": 1, ""3"": 1, ""4"": 2, ""5"": 1, ""7"": 12, ""13"": 1, ""15"": 4, ""16"": 1, ""21"": 6, ""22"": 2, ""27"": 1, ""30"": 1, ""37"": 1, ""40"": 1, ""41"": 1, ""43"": 2}",2026-08-12T03:43:36.526855600Z,92189596,3,3,3,0,True,9,594.5409189999997,2,0,0,646|1079|1182|646|1219|1259|1137,2,0,1,3,2,470,35,2,0,2,270,0,1,3,Mega Lucario,05f854e1b3b3ba0f,890.4573,55447568,67,4,5,840,24,23,0,1,0,9,"[{""t"": 2, ""c"": 646, ""os"": true}, {""t"": 6, ""c"": 648, ""os"": false}]",4,210,0,2,1,893.2153,1,5,0,0,DONE|DONE,9,v19b,True,True
"[{""t"": 2, ""by"": ""opp"", ""atk"": 980, ""card"": 676, ""dmg"": 130, ""ko"": 1, ""os"": 1}, {""t"": 4, ""by"": ""opp"", ""atk"": 980, ""card"": 676, ""dmg"": 70, ""ko"": 1, ""os"": 1}, {""t"": 6, ""by"": ""opp"", ""atk"": 980, ""card"": 676, ""dmg"": 70, ""ko"": 1, ""os"": 1}, {""t"": 7, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 210, ""ko"": 1, ""os"": 1}, {""t"": 8, ""by"": ""opp"", ""atk"": 983, ""card"": 678, ""dmg"": 300, ""ko"": 0, ""os"": 0}, {""t"": 9, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 210, ""ko"": 0, ""os"": 0}, {""t"": 10, ""by"": ""opp"", ""atk"": 982, ""card"": 678, ""dmg"": 130, ""ko"": 0, ""os"": 0}, {""t"": 11, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 210, ""ko"": 0, ""os"": 0}, {""t"": 12, ""by"": ""opp"", ""atk"": 983, ""card"": 678, ""dmg"": 270, ""ko"": 0, ""os"": 0}, {""t"": 13, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 210, ""ko"": 1, ""os"": 0}]","{""0"": 42, ""1"": 1, ""2"": 1, ""3"": 2, ""4"": 3, ""7"": 14, ""8"": 1, ""13"": 9, ""15"": 4, ""16"": 9, ""21"": 5, ""22"": 2, ""30"": 2, ""37"": 1, ""40"": 9, ""41"": 1, ""43"": 2}",2026-08-12T03:59:35.752107400Z,92193254,7,7,7,0,True,13,594.7326920000003,2,0,1,112|1182|646|1259|648|1259|1097,1,0,0,6,2,970,10,2,0,3,300,0,3,3,Mega Lucario,0108c79d688ec17b,837.3679,55448054,108,4,5,840,27,14,0,0,0,4,"[{""t"": 2, ""c"": 646, ""os"": true}, {""t"": 4, ""c"": 646, ""os"": true}, {""t"": 6, ""c"": 646, ""os"": true}]",4,210,0,1,3,899.7779,3,7,0,0,DONE|DONE,13,v19b,True,True
"[{""t"": 3, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 230, ""ko"": 1, ""os"": 1}, {""t"": 4, ""by"": ""opp"", ""atk"": 937, ""card"": 648, ""dmg"": 250, ""ko"": 0, ""os"": 0}, {""t"": 5, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 250, ""ko"": 1, ""os"": 0}, {""t"": 6, ""by"": ""opp"", ""atk"": 937, ""card"": 648, ""dmg"": 230, ""ko"": 1, ""os"": 0}, {""t"": 7, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 250, ""ko"": 1, ""os"": 0}, {""t"": 8, ""by"": ""opp"", ""atk"": 937, ""card"": 648, ""dmg"": 240, ""ko"": 0, ""os"": 0}, {""t"": 9, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 250, ""ko"": 0, ""os"": 0}, {""t"": 10, ""by"": ""opp"", ""atk"": 937, ""card"": 648, ""dmg"": 210, ""ko"": 2, ""os"": 0}]","{""0"": 43, ""1"": 1, ""3"": 2, ""4"": 1, ""5"": 1, ""7"": 15, ""13"": 6, ""15"": 4, ""16"": 6, ""21"": 6, ""22"": 3, ""30"": 3, ""37"": 2, ""40"": 6, ""41"": 1, ""43"": 3}",2026-08-12T01:16:00.797810500Z,92155899,3,3,3,0,True,10,593.3221809999997,1,1,0,1079|1152|1122|860|1152|1182|7,0,0,1,4,4,930,21,4,0,5,250,0,0,2,Grimmsnarl (mirror),9714ab5c3996f6cc,,55445769,103,4,3,980,22,34,0,2,0,3,"[{""t"": 6, ""c"": 112, ""os"": false}, {""t"": 6, ""c"": 648, ""os"": false}, {""t"": 8, ""c"": 112, ""os"": false}, {""t"": 10, ""c"": 648, ""os"": false}, {""t"": 10, ""c"": 112, ""os"": false}]",4,250,0,1,2,,3,5,0,0,DONE|DONE,10,v20,True,False
"[{""t"": 3, ""by"": ""opp"", ""atk"": 1487, ""card"": 1031, ""dmg"": 170, ""ko"": 1, ""os"": 1}, {""t"": 4, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 210, ""ko"": 1, ""os"": 0}, {""t"": 5, ""by"": ""opp"", ""atk"": 1487, ""card"": 1031, ""dmg"": 170, ""ko"": 0, ""os"": 0}, {""t"": 6, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 210, ""ko"": 1, ""os"": 0}, {""t"": 7, ""by"": ""opp"", ""atk"": 1488, ""card"": 1031, ""dmg"": 210, ""ko"": 0, ""os"": 0}, {""t"": 8, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 180, ""ko"": 0, ""os"": 0}, {""t"": 9, ""by"": ""opp"", ""atk"": 1488, ""card"": 1031, ""dmg"": 230, ""ko"": 1, ""os"": 0}, {""t"": 10, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 180, ""ko"": 1, ""os"": 0}]","{""0"": 28, ""1"": 1, ""2"": 1, ""4"": 2, ""5"": 2, ""7"": 7, ""13"": 6, ""15"": 2, ""16"": 6, ""21"": 5, ""22"": 2, ""37"": 1, ""40"": 6, ""43"": 2}",2026-08-12T01:19:11.704447900Z,92156001,4,4,4,,False,10,594.6735079999995,2,1,1,112|1086|647|646|7|648|1097,1,1,0,4,0,780,34,3,0,2,230,0,1,3,Archaludon,1a5a0c5b50e7199e,607.7142,54095421,71,4,5,780,22,23,0,1,0,10,"[{""t"": 3, ""c"": 646, ""os"": true}, {""t"": 9, ""c"": 648, ""os"": false}]",3,210,0,0,2,600.0,1,5,0,1,DONE|DONE,10,v20,False,True
"[{""t"": 4, ""by"": ""us"", ""atk"": 934, ""card"": 646, ""dmg"": 0, ""ko"": 0, ""os"": 0}, {""t"": 5, ""by"": ""opp"", ""atk"": 1072, ""card"": 743, ""dmg"": 340, ""ko"": 1, ""os"": 1}, {""t"": 6, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 410, ""ko"": 1, ""os"": 0}, {""t"": 7, ""by"": ""opp"", ""atk"": 1072, ""card"": 743, ""dmg"": 460, ""ko"": 1, ""os"": 0}, {""t"": 8, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 400, ""ko"": 1, ""os"": 0}, {""t"": 9, ""by"": ""opp"", ""atk"": 1072, ""card"": 743, ""dmg"": 570, ""ko"": 1, ""os"": 1}, {""t"": 10, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 410, ""ko"": 1, ""os"": 0}, {""t"": 11, ""by"": ""opp"", ""atk"": 1071, ""card"": 742, ""dmg"": 70, ""ko"": 0, ""os"": 0}, {""t"": 12, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 390, ""ko"": 1, ""os"": 0}]","{""0"": 38, ""1"": 1, ""3"": 2, ""4"": 3, ""5"": 2, ""7"": 14, ""15"": 4, ""21"": 5, ""22"": 2, ""30"": 2, ""34"": 1, ""43"": 2}",2026-08-12T01:23:10.807426100Z,92156919,4,6,6,,False,12,596.1342129999998,1,2,1,7|1152|860|648|7|104|647,0,1,0,4,5,1440,0,5,0,3,570,0,2,2,Alakazam,a665414222aea434,649.8118,55400278,76,5,5,1610,21,26,0,1,0,6,"[{""t"": 5, ""c"": 646, ""os"": true}, {""t"": 7, ""c"": 648, ""os"": false}, {""t"": 9, ""c"": 646, ""os"": true}]",4,410,0,0,2,711.087,2,6,1,1,DONE|DONE,12,v20,False,True
"[{""t"": 3, ""by"": ""opp"", ""atk"": 937, ""card"": 648, ""dmg"": 210, ""ko"": 1, ""os"": 1}, {""t"": 4, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 210, ""ko"": 0, ""os"": 0}, {""t"": 5, ""by"": ""opp"", ""atk"": 937, ""card"": 648, ""dmg"": 210, ""ko"": 0, ""os"": 0}, {""t"": 6, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 210, ""ko"": 1, ""os"": 0}, {""t"": 7, ""by"": ""opp"", ""atk"": 937, ""card"": 648, ""dmg"": 210, ""ko"": 1, ""os"": 0}, {""t"": 8, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 210, ""ko"": 0, ""os"": 0}, {""t"": 9, ""by"": ""opp"", ""atk"": 937, ""card"": 648, ""dmg"": 210, ""ko"": 0, ""os"": 0}, {""t"": 10, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 210, ""ko"": 1, ""os"": 0}, {""t"": 12, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 390, ""ko"": 1, ""os"": 1}, {""t"": 14, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 210, ""ko"": 1, ""os"": 1}]","{""0"": 44, ""1"": 1, ""2"": 1, ""4"": 2, ""5"": 1, ""7"": 17, ""13"": 7, ""15"": 6, ""16"": 7, ""21"": 5, ""22"": 2, ""37"": 1, ""40"": 7, ""43"": 2}",2026-08-12T01:27:10.665769300Z,92157852,4,4,4,,False,14,592.6868450000004,2,2,0,646|104|7|646|1219|104|7,2,0,0,4,3,840,25,3,2,4,210,0,1,1,Grimmsnarl (mirror),9714ab5c3996f6cc,808.0501,55445803,103,6,6,1440,22,27,0,1,0,6,"[{""t"": 3, ""c"": 646, ""os"": true}, {""t"": 7, ""c"": 112, ""os"": false}, {""t"": 7, ""c"": 648, ""os"": false}, {""t"": 11, ""c"": 112, ""os"": false}]",4,390,0,2,1,902.1595,3,7,0,1,DONE|DONE,14,v20,False,True
"[{""t"": 5, ""by"": ""opp"", ""atk"": 937, ""card"": 648, ""dmg"": 210, ""ko"": 1, ""os"": 1}, {""t"": 6, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 210, ""ko"": 0, ""os"": 0}, {""t"": 7, ""by"": ""opp"", ""atk"": 937, ""card"": 648, ""dmg"": 210, ""ko"": 0, ""os"": 0}, {""t"": 8, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 210, ""ko"": 0, ""os"": 0}, {""t"": 9, ""by"": ""opp"", ""atk"": 937, ""card"": 648, ""dmg"": 210, ""ko"": 0, ""os"": 0}, {""t"": 10, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 210, ""ko"": 1, ""os"": 0}, {""t"": 12, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 210, ""ko"": 1, ""os"": 1}, {""t"": 14, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 240, ""ko"": 1, ""os"": 0}]","{""0"": 47, ""1"": 1, ""3"": 1, ""4"": 1, ""5"": 1, ""7"": 17, ""13"": 12, ""15"": 5, ""16"": 12, ""21"": 5, ""22"": 2, ""30"": 2, ""40"": 12, ""43"": 2}",2026-08-12T01:27:10.668909800Z,92157854,6,6,6,,False,14,592.2491830000001,1,0,1,104|1152|1259|646|1219|648|104,1,0,0,3,4,630,23,5,2,2,210,0,1,4,Grimmsnarl (mirror),9714ab5c3996f6cc,893.8076,55318486,120,5,5,1080,19,27,0,0,0,12,"[{""t"": 5, ""c"": 646, ""os"": true}, {""t"": 9, ""c"": 112, ""os"": false}]",5,240,0,1,1,791.3305,2,7,0,1,DONE|DONE,14,v20,False,True
"[{""t"": 3, ""by"": ""opp"", ""atk"": 1225, ""card"": 849, ""dmg"": 230, ""ko"": 1, ""os"": 1}, {""t"": 4, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 210, ""ko"": 0, ""os"": 0}, {""t"": 5, ""by"": ""opp"", ""atk"": 1225, ""card"": 849, ""dmg"": 230, ""ko"": 0, ""os"": 0}, {""t"": 6, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 210, ""ko"": 0, ""os"": 0}, {""t"": 7, ""by"": ""opp"", ""atk"": 1225, ""card"": 849, ""dmg"": 230, ""ko"": 1, ""os"": 0}, {""t"": 8, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 210, ""ko"": 1, ""os"": 0}, {""t"": 9, ""by"": ""opp"", ""atk"": 1240, ""card"": 861, ""dmg"": 400, ""ko"": 1, ""os"": 1}, {""t"": 11, ""by"": ""opp"", ""atk"": 1240, ""card"": 861, ""dmg"": 300, ""ko"": 0, ""os"": 0}, {""t"": 12, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 210, ""ko"": 1, ""os"": 0}, {""t"": 13, ""by"": ""opp"", ""atk"": 1240, ""card"": 861, ""dmg"": 400, ""ko"": 1, ""os"": 0}]","{""0"": 43, ""1"": 1, ""2"": 1, ""4"": 3, ""5"": 1, ""7"": 16, ""13"": 7, ""15"": 4, ""16"": 7, ""21"": 5, ""22"": 2, ""37"": 2, ""40"": 7, ""43"": 3}",2026-08-12T01:31:11.029555400Z,92158798,4,4,4,,False,13,595.3063570000003,2,2,0,112|1219|1227|1086|646|7|7,1,0,0,6,3,1790,19,3,0,4,400,0,2,1,Mega Lopunny / Froslass,a7ee29914c1dce64,884.7825,55424549,102,4,4,840,15,26,0,3,1,8,"[{""t"": 3, ""c"": 646, ""os"": true}, {""t"": 7, ""c"": 648, ""os"": false}, {""t"": 9, ""c"": 648, ""os"": true}, {""t"": 13, ""c"": 648, ""os"": false}]",3,210,0,0,1,949.5639,1,6,0,1,DONE|DONE,13,v20,False,False
"[{""t"": 2, ""by"": ""opp"", ""atk"": 1070, ""card"": 741, ""dmg"": 10, ""ko"": 0, ""os"": 0}, {""t"": 3, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 390, ""ko"": 1, ""os"": 1}, {""t"": 4, ""by"": ""opp"", ""atk"": 1070, ""card"": 741, ""dmg"": 10, ""ko"": 0, ""os"": 0}, {""t"": 5, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 390, ""ko"": 2, ""os"": 2}, {""t"": 7, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 180, ""ko"": 1, ""os"": 1}]","{""0"": 18, ""1"": 1, ""2"": 1, ""3"": 2, ""7"": 8, ""15"": 2, ""21"": 2, ""22"": 1, ""30"": 2, ""37"": 1, ""41"": 1, ""43"": 1}",2026-08-12T01:35:10.871048800Z,92159753,3,3,3,0,True,7,597.5309419999999,2,2,0,7|7|1097|1227|646|1079|860,1,0,1,2,0,20,43,2,0,0,10,0,0,6,Alakazam,1650450cac935c2d,714.1472,54417767,40,3,5,960,33,26,0,0,0,7,[],4,390,1,4,3,872.4869,0,4,0,0,DONE|DONE,7,v20,True,True
"[{""t"": 4, ""by"": ""opp"", ""atk"": 1071, ""card"": 742, ""dmg"": 30, ""ko"": 0, ""os"": 0}, {""t"": 6, ""by"": ""opp"", ""atk"": 1072, ""card"": 743, ""dmg"": 300, ""ko"": 1, ""os"": 1}, {""t"": 7, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 390, ""ko"": 1, ""os"": 1}, {""t"": 8, ""by"": ""opp"", ""atk"": 1072, ""card"": 743, ""dmg"": 300, ""ko"": 0, ""os"": 0}, {""t"": 9, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 420, ""ko"": 2, ""os"": 1}, {""t"": 10, ""by"": ""opp"", ""atk"": 1072, ""card"": 743, ""dmg"": 390, ""ko"": 1, ""os"": 0}, {""t"": 11, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 390, ""ko"": 1, ""os"": 0}]","{""0"": 38, ""1"": 1, ""3"": 2, ""4"": 2, ""5"": 1, ""7"": 11, ""8"": 1, ""13"": 7, ""15"": 3, ""16"": 7, ""21"": 3, ""22"": 1, ""30"": 1, ""38"": 1, ""40"": 7, ""41"": 1, ""43"": 2}",2026-08-12T01:39:10.600016200Z,92160687,7,7,7,0,True,11,594.4645650000002,1,2,0,1152|7|112|1086|647|7|1182,0,1,0,4,4,1020,7,4,0,2,390,1,1,3,Alakazam,cc38cb450b86770a,891.9645,55393911,89,3,6,1200,24,22,0,1,0,5,"[{""t"": 6, ""c"": 860, ""os"": true}, {""t"": 10, ""c"": 648, ""os"": false}]",6,420,0,2,1,901.9055,1,6,0,0,DONE|DONE,11,v20,True,True
"[{""t"": 6, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 210, ""ko"": 1, ""os"": 1}, {""t"": 7, ""by"": ""opp"", ""atk"": 937, ""card"": 648, ""dmg"": 210, ""ko"": 0, ""os"": 0}, {""t"": 8, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 210, ""ko"": 0, ""os"": 0}, {""t"": 9, ""by"": ""opp"", ""atk"": 937, ""card"": 648, ""dmg"": 210, ""ko"": 0, ""os"": 0}, {""t"": 10, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 210, ""ko"": 1, ""os"": 0}, {""t"": 11, ""by"": ""opp"", ""atk"": 937, ""card"": 648, ""dmg"": 210, ""ko"": 0, ""os"": 0}, {""t"": 12, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 210, ""ko"": 1, ""os"": 0}, {""t"": 13, ""by"": ""opp"", ""atk"": 937, ""card"": 648, ""dmg"": 210, ""ko"": 1, ""os"": 0}, {""t"": 14, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 210, ""ko"": 1, ""os"": 0}]","{""0"": 49, ""1"": 1, ""3"": 2, ""4"": 1, ""5"": 1, ""7"": 17, ""13"": 12, ""15"": 5, ""16"": 12, ""21"": 6, ""22"": 2, ""30"": 3, ""40"": 12, ""43"": 3}",2026-08-12T01:43:12.357911400Z,92161629,6,6,6,,False,14,591.7410870000002,1,0,1,1227|646|1259|104|1259|648|1219,1,0,0,4,4,840,14,7,1,1,210,0,0,4,Grimmsnarl (mirror),9714ab5c3996f6cc,953.9682,55390724,126,5,5,1050,27,30,0,1,0,2,"[{""t"": 13, ""c"": 648, ""os"": false}]",5,210,0,1,2,947.4014,0,7,0,1,DONE|DONE,14,v20,False,True
"[{""t"": 3, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 180, ""ko"": 0, ""os"": 0}, {""t"": 4, ""by"": ""opp"", ""atk"": 120, ""card"": 96, ""dmg"": 360, ""ko"": 1, ""os"": 1}, {""t"": 5, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 210, ""ko"": 1, ""os"": 0}, {""t"": 6, ""by"": ""opp"", ""atk"": 120, ""card"": 96, ""dmg"": 360, ""ko"": 1, ""os"": 1}, {""t"": 8, ""by"": ""opp"", ""atk"": 120, ""card"": 96, ""dmg"": 170, ""ko"": 1, ""os"": 0}, {""t"": 9, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 230, ""ko"": 2, ""os"": 0}, {""t"": 11, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 180, ""ko"": 1, ""os"": 0}]","{""0"": 44, ""1"": 1, ""2"": 1, ""3"": 2, ""4"": 3, ""5"": 1, ""7"": 15, ""13"": 3, ""15"": 3, ""16"": 3, ""21"": 7, ""22"": 3, ""27"": 1, ""30"": 2, ""37"": 2, ""40"": 3, ""41"": 1, ""43"": 3}",2026-08-12T01:47:12.629206Z,92162566,3,3,3,0,True,11,593.8296790000002,2,0,2,112|1259|1227|1152|112|648|648,0,0,0,3,0,890,34,4,0,3,360,0,2,1,Mega Lopunny / Froslass,beb28c5389bf9e1f,1027.2661,55430330,98,4,5,800,16,36,0,2,2,4,"[{""t"": 4, ""c"": 648, ""os"": true}, {""t"": 6, ""c"": 648, ""os"": true}, {""t"": 8, ""c"": 112, ""os"": false}]",4,230,0,0,1,988.9671,1,6,0,0,DONE|DONE,11,v20,True,True
"[{""t"": 6, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 390, ""ko"": 1, ""os"": 1}, {""t"": 7, ""by"": ""opp"", ""atk"": 937, ""card"": 648, ""dmg"": 210, ""ko"": 0, ""os"": 0}, {""t"": 8, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 210, ""ko"": 0, ""os"": 0}, {""t"": 9, ""by"": ""opp"", ""atk"": 937, ""card"": 648, ""dmg"": 210, ""ko"": 2, ""os"": 0}, {""t"": 10, ""by"": ""us"", ""atk"": 937, ""card"": 648, ""dmg"": 210, ""ko"": 0, ""os"": 0}, {""t"": 11, ""by"": ""opp"", ""atk"": 937, ""card"": 648, ""dmg"": 210, ""ko"": 1, ""os"": 0}, {""t"": 12, ""by"": ""us"", ""atk"": 934, ""card"": 646, ""dmg"": 0, ""ko"": 0, ""os"": 0}, {""t"": 13, ""by"": ""opp"", ""atk"": 937, ""card"": 648, ""dmg"": 210, ""ko"": 1, ""os"": 0}, {""t"": 15, ""by"": ""opp"", ""atk"": 937, ""card"": 648, ""dmg"": 390, ""ko"": 1, ""os"": 0}]","{""0"": 43, ""1"": 1, ""3"": 3, ""4"": 2, ""5"": 1, ""7"": 15, ""13"": 2, ""15"": 3, ""16"": 2, ""21"": 5, ""22"": 2, ""27"": 1, ""30"": 4, ""40"": 2, ""43"": 2}",2026-08-12T01:51:16.381083400Z,92163498,6,6,6,,False,15,595.9184630000001,1,3,0,7|7|7|112|1137|647|1080,0,1,0,5,5,1230,27,7,0,5,390,0,0,1,Grimmsnarl (mirror),21c3f20980827cb2,980.6288,55409731,88,4,1,810,20,27,0,1,0,6,"[{""t"": 9, ""c"": 648, ""os"": false}, {""t"": 9, ""c"": 112, ""os"": false}, {""t"": 11, ""c"": 646, ""os"": false}, {""t"": 13, ""c"": 646, ""os"": false}, {""t"": 15, ""c"": 112, ""os"": false}]",1,390,1,1,5,1029.3313,4,7,1,1,DONE|DONE,15,v20,False,False
